oui,isPrivate,companyName,companyAddress,countryCode,assignmentBlockSize,dateCreated,dateUpdated
3C:39:E7:5,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CH,MA-M,2014-10-16,2016-02-05
F4:03:04,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2015-04-04,2015-09-27
94:91:7F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,TW,MA-L,2018-06-25,2018-06-25
18:F8:7F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,TW,MA-L,2021-05-28,2021-05-28
A8:81:FE,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2023-06-12,2023-06-12
00:A0:05,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CH,MA-L,1980-01-01,2015-09-27
08:00:87,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,1980-01-01,2016-04-27
00:80:64,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2000-11-09,2015-09-27
00:0C:66,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2003-02-07,2015-09-27
00:0F:BF,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,PL,MA-L,2004-04-03,2015-09-27
EC:FA:AA,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2010-08-15,2015-09-27
CC:D4:2E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,TW,MA-L,2019-12-03,2019-12-03
00:C0:FB,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,1980-01-01,2015-09-27
00:50:C2:2E:1,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,GB,IAB,2004-02-13,2015-08-29
14:A8:6B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2010-01-05,2015-09-27
50:20:6B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DK,MA-L,2013-09-12,2023-12-20
84:A4:23,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,FR,MA-L,2015-08-11,2015-09-27
38:6E:88,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2018-03-08,2018-03-08
18:BF:B3,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2021-02-04,2021-02-04
F0:A9:51,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2021-11-24,2021-11-24
00:1F:FB,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,MY,MA-L,2008-02-22,2015-09-27
04:B4:66,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2010-01-05,2015-09-27
B4:98:42,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2013-01-09,2015-09-27
70:B3:D5:5D:E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-S,2018-04-05,2018-04-05
8C:1F:64:53:6,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-S,2021-08-21,2021-08-21
AC:8B:6A,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2021-09-17,2021-09-17
8C:1F:64:30:0,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,NO,MA-S,2022-05-20,2022-05-20
70:B6:51,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2022-10-28,2022-10-28
00:08:64,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2001-12-14,2015-09-27
00:16:DA,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,HK,MA-L,2005-12-17,2015-09-27
00:1A:6C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2006-11-29,2015-09-27
B0:A1:0A,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2011-03-17,2015-09-27
00:50:C2:E8:4,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,IAB,2011-09-25,2015-08-29
CC:FE:3C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2012-04-08,2016-05-31
EC:D0:40,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,MA-L,2013-03-10,2015-09-27
94:59:07,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2016-03-16,2016-03-16
44:68:AB,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2010-11-24,2015-09-27
0C:62:A6,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2017-12-11,2017-12-11
B4:05:5D,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2019-07-12,2024-06-19
0C:7F:ED:7,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-M,2022-04-14,2022-04-14
BC:C4:27,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2022-12-13,2022-12-13
7C:60:DB,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2024-08-19,2024-08-19
00:50:C2:28:0,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,FR,IAB,2003-06-30,2015-08-29
00:1E:56,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,MA-L,2007-10-04,2015-09-27
60:C9:80,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2010-11-24,2015-09-27
00:50:C2:E2:4,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,AT,IAB,2011-08-06,2015-08-29
60:C5:A8,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2013-01-09,2015-09-27
2C:D1:41:2,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-M,2015-02-16,2016-02-05
DC:6D:CD,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2015-09-27,2015-09-27
70:B3:D5:A7:6,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IT,MA-S,2018-04-05,2018-04-05
00:A0:18,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,1980-01-01,2015-09-27
00:0C:F0,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,MA-L,2003-04-11,2015-09-27
00:0D:2C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,GB,MA-L,2003-06-01,2023-10-19
00:21:28,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2008-10-25,2015-09-27
5C:C5:D4,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,MY,MA-L,2013-12-13,2015-09-27
70:B3:D5:8E:B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,AU,MA-S,2018-06-27,2018-06-27
E8:B4:70:B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,TW,MA-M,2020-03-05,2020-03-05
84:B3:86:8,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-M,2022-10-11,2022-10-11
00:88:65,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2013-01-09,2017-10-11
68:FC:B3,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2013-09-12,2015-09-27
48:F1:7F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,MY,MA-L,2018-10-08,2018-10-08
70:B3:D5:79:C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,FR,MA-S,2020-07-30,2020-07-30
58:30:6E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CA,MA-L,2023-12-05,2023-12-05
AC:CA:0F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IN,MA-L,2024-12-10,2024-12-10
F0:3F:F8,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2014-01-12,2015-09-27
70:B3:D5:D4:6,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,SK,MA-S,2014-11-04,2016-02-18
1C:49:7B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,TW,MA-L,2015-05-31,2015-09-27
4C:FA:CA,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2016-04-27,2016-04-27
70:B3:D5:0D:B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-S,2019-12-25,2019-12-25
48:8F:5A,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,LV,MA-L,2020-02-22,2020-02-22
50:28:73,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2020-07-02,2020-07-02
8C:1F:64:A5:D,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-S,2021-12-24,2025-06-06
00:1F:D7,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,FR,MA-L,2008-02-02,2015-09-27
00:25:E0,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,MY,MA-L,2010-01-05,2015-09-27
A8:95:B0,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,GB,MA-L,2013-01-09,2015-09-27
74:D6:EA,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2014-11-11,2015-09-27
E8:78:65,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2021-04-17,2021-04-17
A8:EA:E4,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2024-11-22,2024-11-22
70:68:71,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2024-12-17,2024-12-17
8C:1F:64:7C:D,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,NL,MA-S,2025-03-26,2025-03-26
00:90:65,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,1998-04-22,2015-09-27
00:0E:82,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,AU,MA-L,2004-02-12,2021-04-24
00:24:2B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2008-11-09,2016-05-31
D8:B0:4C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2013-05-02,2015-09-27
70:B3:D5:1C:9,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,MA-S,2018-09-07,2018-09-07
D0:F9:9B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2021-09-28,2021-09-28
D0:5B:CB,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2023-09-01,2023-09-01
A4:7D:78,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2024-11-12,2024-11-12
00:90:D0,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,BE,MA-L,2000-11-09,2015-09-27
00:50:C2:0B:0,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CA,IAB,2002-08-08,2016-05-07
00:1F:1E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,TW,MA-L,2007-12-31,2015-09-27
E8:03:9A,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2011-09-02,2015-09-27
40:D8:55:19:4,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,IAB,2013-11-18,2023-01-13
00:1B:C5:08:D,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-S,2014-04-14,2016-02-18
8C:C8:F4,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2016-10-30,2016-10-30
70:B3:D5:AF:6,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IT,MA-S,2017-08-14,2017-08-14
00:50:C2:9F:2,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,IAB,2008-12-20,2015-08-29
44:7C:7F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2010-05-26,2015-09-27
F8:14:FE,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2021-10-05,2021-10-05
38:C0:EA,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2023-06-30,2023-06-30
AC:1E:A9,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,BR,MA-L,2024-02-14,2024-02-14
6C:78:C1,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2025-01-02,2025-01-02
8C:1F:64:4E:D,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,MY,MA-S,2025-03-21,2025-03-21
8C:1F:64:CE:5,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,,MA-S,2025-07-31,2025-07-31
00:10:F7,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,JP,MA-L,1997-11-14,2015-09-27
00:23:C8,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,RU,MA-L,2008-10-25,2015-09-27
34:1B:22,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2013-03-28,2015-09-27
7C:E5:6B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2013-06-20,2015-09-27
70:B3:D5:2C:3,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-S,2016-12-27,2016-12-27
70:B3:D5:13:3,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,MA-S,2017-08-14,2017-08-14
C4:29:96,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,NL,MA-L,2019-07-01,2019-07-01
28:64:B0,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2019-12-11,2019-12-11
00:60:40,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,1980-01-01,2015-09-27
00:0F:6C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,MA-L,2004-02-12,2015-09-27
00:1D:8F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2007-08-18,2015-09-27
7C:03:4C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,FR,MA-L,2011-03-17,2015-10-25
90:C6:82,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2015-01-23,2016-04-27
08:5B:DA,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IL,MA-L,2015-12-11,2015-12-11
CC:22:37:1,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,PL,MA-M,2017-08-15,2017-08-15
14:85:7F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,MY,MA-L,2020-12-12,2020-12-12
00:40:D8,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,HK,MA-L,1980-01-01,2015-09-27
00:03:3C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,JP,MA-L,2000-11-09,2015-09-27
00:11:9A,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IT,MA-L,2004-06-15,2015-09-27
74:5A:AA,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2015-11-15,2015-11-15
08:35:1B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2018-08-02,2018-08-02
C4:A8:16,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2023-03-08,2023-03-08
C8:6B:BC:B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-M,2023-04-12,2023-04-12
00:20:0A,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,1980-01-01,2015-09-27
00:04:26,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2000-11-09,2015-09-27
00:50:74,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2000-11-09,2015-09-27
00:D0:25,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2000-11-09,2015-09-27
00:50:C2:1D:7,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CA,IAB,2002-10-21,2015-08-29
00:0D:7C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,GB,MA-L,2003-06-30,2015-09-27
00:12:45,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2004-09-02,2015-09-27
24:5B:F0,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2015-05-03,2015-09-27
00:A0:94,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,1980-01-01,2015-09-27
B8:D8:12:F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,,MA-M,2014-10-16,2023-03-10
34:D0:B8:E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-M,2017-08-15,2017-08-15
C8:DF:84,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2017-09-15,2017-09-15
70:B3:D5:FF:0,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-S,2018-04-05,2018-04-05
4C:56:9D,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2018-06-28,2018-06-28
CC:41:8E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2020-01-11,2020-01-11
